TRADER,TRADE_COUNT,PERP_TRADE_COUNT,SPOT_TRADE_COUNT,SHORT_COUNT,LONG_COUNT,AVG_USD_TRADE_SIZE,TOTAL_USD_VOLUME,TOTAL_FEE_AMOUNT,DEFI_INTERACTIONS,Cluster
0x36a9c828e33066adbddb9e5b47cd6f7b4dee7783,2,5,0,3,2,5015.4272026,25077.136013,2.533987,0,0
0x974c9dd0c4d93bbf25a584e2cdf77f4258c6e325,2,4,0,1,3,6280.467973969,25121.871895878,5.024882678,0,0
0x1782292295e271aa1f582e7c7649a53f19f06b82,2,9,0,5,4,2795.515602821,25159.640425386,5.032438586,0,0
0xcba2652052f1ba3200bcc473df8160b103dfcaaa,22,22,0,11,11,1150.819566056,25318.03045324,5.25895124,0,0
0x59dc96bec623ecf32d37051bd269a2767ae0e805,2,5,0,3,2,5071.472436643,25357.362183216,5.071980816,0,0
0x3be25dd8abd5b0517f3da1a95bce04425ed3ff99,2,5,0,2,3,5071.774821528,25358.874107639,5.072283239,0,0
0x24fcf8d0aa84bac3ef65c70a4c6af247c63b3c07,2,3,0,2,1,8457.425631195,25372.276893585,5.074960785,0,0
0xb0ea053bcdba751d9fae82cd968418ccb5a25c0c,13,18,0,6,12,1410.506399707,25389.11519473,7.75410153,0,0
0x9dac2f5e3727f60a21ac7b0a5bf3aa4f70d5018d,51,6,46,22,30,488.990337826,25427.497566954,5.975968154,0,0
0xa5ca68ddd881222888c4c01ace38a3b302cf5342,2,4,0,2,2,6377.792649533,25511.170598134,5.102740134,0,0
0xde43fe760edc31fdad0725f4f3ed5e6880bf1083,2,4,0,1,3,6386.422232815,25545.688931258,5.109649258,0,0
0xbaaa899277fc162357d74c063387a5d28906aa3a,5,0,31,31,0,825.823511935,25600.52887,5.12113,0,0
0x3a0c49f8c939e6b38207588193610d0847164560,5,10,0,3,7,2560.710486945,25607.104869454,5.121667054,0,0
0xd3f068b03ed4d3d06c865637f2f6aca28c35a486,3,6,0,5,1,4268.660664865,25611.96398919,5.12290639,0,0
0x5252aa0a56dffe64a74cb99c7525ceebfa352d80,132,289,6,144,151,8028.148152092,2368303.70486702,507.965871064,0,0
0x5252aa0a56dffe64a74cb99c7525ceebfa352d80,12,17,0,10,7,1511.724230543,25699.31191923,5.14037803,0,0
0x5e9af325eb6f9c304f7fbd18d2688197f44226b0,20,22,0,10,12,1169.559568564,25730.310508398,5.174474798,0,0
0x9bf98b6b79ff230141f58e498e12eb710b4aea34,2,2,0,1,1,12871.47674863,25742.95349726,5.14910126,0,0
0x5fb412b17742e0bea7fb2ec5a7e5d94fc4c361f2,2,3,0,2,1,8593.185281076,25779.555843227,5.156425627,0,0
0x29a6977e14e6a0ec6035cb4bc89c031ffa7419d1,2,5,0,1,4,5179.474912931,25897.374564656,5.179993456,0,0
0x15623a1091150f3bca771c4e2b0fa8fd64f9a909,2,7,0,2,5,3711.219197023,25978.534379161,5.196227561,0,0
0xe84745cf0bcbfe2af307c6536196bcc48804452e,2,4,0,4,0,6507.008,26028.032,0.0,0,0
0xfb652fc3e6fdeb545875e1c0562172f94014dba2,2,8,0,2,6,3260.265045525,26082.120364198,5.216620198,0,0
0x8da30fc1a1bd1ffd621fee3cb88918b7d0be36e0,5,9,0,7,2,2912.887037667,26215.983339006,5.243721006,0,0
0x56be75d3726c22e49d13e767bc154e20e2e796a1,3,7,0,3,4,3752.372421683,26266.606951781,5.253854981,0,0
0xa4b4fb0bc5b085c3251f3a3bf566ebd2eaea2b86,2,3,0,1,2,8762.452466113,26287.35739834,5.25800314,0,0
0xaadefc8792fd17be4084e87b7304b353b8d340bf,12,15,0,7,8,1755.701876934,26335.528154008,5.410922808,0,0
0xb0d4cd1eae5e37e22a2bd14dc3b3f6933cf7acbf,2,11,0,7,4,2398.439778851,26382.837567365,5.277083765,0,0
0x195b620c90238c581657a782969154d613ce78b1,2,4,0,3,1,6599.705390871,26398.821563486,5.280293486,0,0
0xd7e807dde22bad802fd259f31b7733b73c8eb667,2,2,0,1,1,13210.753447,26421.506894,2.743106,0,0
0x084bc2e543f402b1243f8b122a39df122d6b8190,2,4,0,2,2,6616.238081996,26464.952327985,5.293519185,0,0
0xf822d431c2def1e0679b9b3f4823aba8a4416af8,7,12,0,0,12,2212.281414616,26547.376975395,5.309475395,0,0
0x707995db01de9eb9b973f0de77fbd9f41f0532d4,2,5,0,3,2,5317.556827765,26587.784138823,5.318090023,0,0
0xcf227d14e1ae29faa2505ebf8fea1881cbe6fb69,2,3,0,2,1,8862.929779354,26588.789338063,5.318291263,0,0
0x083e87f63996cfa13f8a21ddd28bacc5d7a29b31,25,27,0,7,20,987.385062825,26659.396696278,4.354081078,1,2
0x5f4f59301e46bf6f6603a8c4cf826bdac70339d1,7,13,0,0,13,2059.159678089,26769.075815163,5.353815163,0,0
0xd7aa2f6797551b708b38227a1c5373953e3d44a0,2,9,0,6,3,2974.691642842,26772.224785576,5.354978776,0,0
0x2dfb2c11512dc15c31eea358576b9e10c573bf15,10,11,0,0,11,2435.86294388,26794.492382677,5.660382677,1,2
0x50af091fea060203375bcd67d0c9e63a05c011e0,2,6,0,4,2,4467.33931082,26804.035864921,5.361340921,0,0
0x6eb36d50c5d91b13afc65ce2aa3db121340aad91,2,4,0,3,1,6705.095456336,26820.381825344,5.364614544,0,0
0x75134519218d641d0c03cdddc9a0f6889bd8fbc7,2,4,0,2,2,6733.867725863,26935.470903454,5.387633054,0,0
0x99881ab28d69018e55688abc750af50864e15c62,2,4,0,1,3,6780.42147227,27121.68588908,5.42491508,0,0
0x1e17b8166ad423fd98f367a838cc3f7da1a66689,2,4,0,1,3,6782.0553405,27128.221362,2.728638,0,0
0x351acda98d4c2c59886b461defec0de5ab0a8f49,2,5,0,2,3,5428.215537889,27141.077689445,5.428759445,0,0
0xe83eefb6f87ad33fa85abbf98416b059e1303d29,63,63,0,33,30,432.319908154,27236.154213685,6.518140885,0,0
0x82a37c03bbadb6098ceadbb86adcbd2f1eb70786,3,4,0,2,2,6833.292614641,27333.170458564,5.467181764,0,0
0x23d9b679260f64136ad995ed43f8abc95b89a795,36,40,0,23,17,687.5507439,27502.029756001,5.857452081,0,0
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,16,31,0,15,16,1769.330356984,54849.241066502,10.970953262,1,2
0x1bdb086b171be7513c510c0195470e13de0ff7a3,2,5,0,2,3,11202.592324465,56012.961622324,5.511622324,0,0
0xcdc11f29ff08fe4e22521595d19093aedf4a9186,2,14,0,6,8,4025.593217553,56358.305045737,11.272319337,0,0
0x56a6ed1bd49a45e665c4033d3f21780cade4b572,2,9,0,4,5,6305.756291624,56751.806624617,11.351543017,0,0
0x7db6f686c48a90f2fbfe009394f75a8c267a2d34,40,29,13,22,20,1352.67950234,56812.539098298,10.641882698,0,0
0x6c80c6ca0801cf2c6de5503e08fe61816d2c876d,26,0,38,0,38,1500.309931828,57011.777409482,13.517409482,0,0
0xa420fa70918c3dbe68015dab6d58dc6f2be9481b,62,72,0,37,35,794.386501899,57195.828136702,13.434678502,1,2
0xa420fa70918c3dbe68015dab6d58dc6f2be9481b,4569,6241,52,3225,3068,2648.842674257,16669166.9491013,3487.48933125,1,2
0x2298244b203083c40f9996ff46f845b34b7c67bb,2,8,0,5,3,7231.718765138,57853.750121103,11.571908303,0,0
0x7f8c6607952fdb1c309ffc64c880ac65bdafd2b1,2,7,0,4,3,8292.532750457,58047.729253196,11.610709196,0,0
0xac8b583ab2e2206868ddfbce939dc0cb22cafba3,2,11,0,4,7,5296.341805227,58259.759857498,11.653125498,0,0
0xcedc555ace07f1bddf5fde2747dc0b48e13d4b68,8,23,0,15,8,2535.761376581,58322.511661352,11.783860552,0,0
0xe0d91a3e9266a25fafa978d29fdf692d5aa79bae,58,69,0,35,34,856.819729588,59120.561341565,12.597104045,2,2
0x95fcb2837f2958a11b1ae6f18ddaba2341364a58,2,3,0,2,1,19963.258196258,59889.774588773,11.979138373,0,0
0xea31173f917e3778a1bdaa9edb917d55164985e6,2,7,0,3,4,8629.362153548,60405.535074838,12.082306838,0,0
0x0c18424cd6b34bc99287c59ab4c92a504934eeef,2,5,0,1,4,12386.122379384,61930.611896922,12.386323722,0,0
0x94037d74d2d6e1c3de97aa730a33d937d6473d73,29,48,0,35,13,1297.321996093,62271.455812458,9.953368858,0,0
0xe53464166d9dab175e9c290209d5eab9cf98eec5,3,17,0,4,13,3663.186048342,62274.162821822,10.485397022,0,0
0xbdbc13f731ccf513a3e6b74d0d019a3f1ed95ada,5,9,0,3,6,6926.096331039,62334.866979354,12.584564954,0,0
0xbb8d2df602a0f9dc48120587666ca45e5bda7796,3,10,0,6,4,6261.160849746,62611.608497456,12.523566056,0,0
0x04d9387e56ef79d11d1b4e5bc31fc5561e14e067,5,13,0,2,11,4827.21918491,62753.849403831,12.671907831,0,0
0x053ff3c01ee7f6ca73b12697666f0187abafd440,2,8,0,3,5,7870.476721997,62963.813775979,12.594010779,0,0
0xb3e4b4d12f4f421cc2e5a0dd5174cf5c759f8e89,2,2,0,1,1,31502.30251021,63004.60502042,12.60218362,0,0
0x0b92088b9f0915c265b12263ab2b651b6cae57fa,20,35,0,17,18,1806.218821864,63217.658765256,12.644797016,0,0
0x8767c479a0042650a5fcd56f50401203dba5d146,3,8,0,4,4,7962.14705689,63697.176455116,12.740707116,0,0
0x03df5c546d6431d9f5ad2ebcc53f237c2a47a7e3,1,12,0,0,12,5315.411915716,63784.942988598,12.756988598,0,0
0x3da1d4972753173aec7c19a8055b795dbece7926,7,24,0,12,12,2673.656639165,64167.759339959,12.834849559,0,0
0x8c4d6a2240b14f300df23ec2b993fac89136b3c2,2,6,0,3,3,10707.066891102,64242.401346611,12.849767811,0,0
0x250ff9b09264be248e323deceedf0c7af498e86d,2,4,0,1,3,16298.323535553,65193.294142211,13.039963011,0,0
0x5ac032b02da9d7a63b771300c298dc5e8e46216c,2,13,0,7,6,5025.098167913,65326.276182872,13.066536472,0,0
0x1db9a0623eef5176ce0a822295e152ec4f927a54,2,8,0,2,6,8296.257243429,66370.057947429,13.275347429,0,0
0x5b24e6ab8d53afcebd4838ee15b7a4e156dbf3cc,99,101,0,6,95,657.293022355,66386.595257805,8.297791405,0,0
0xa95059da1742413b5e1090da1ecef098dc799575,2,4,0,1,3,16752.474578666,67009.898314664,13.403325464,0,0
0xbb5aa8b22d8d6f927338a48427d5a1559375c8dc,2,9,0,5,4,7532.651323134,67793.861908205,13.560139805,0,0
0xb53009e4dc25a494f3bee03ab121517e74b59f75,16,22,6,14,14,2421.3819015,67798.693242004,13.600795604,1,2
0x2fc27f892b9c9553cb1c3b3033069df95936c3e0,11,22,0,16,6,3085.409409498,67879.007008967,13.577160967,0,0
0x415f4af7a0933c30f45b4bc13476a20669e66432,2,5,0,4,1,13589.592324392,67947.961621959,13.590963159,0,0
0x18c7620308a6cb3b239c6d17a51fafd8ddec77b3,18,46,0,20,26,1486.180857955,68364.31946593,10.86623145,0,0
0x1f017da7e5eb351721db964240df6817923abc24,2,6,0,2,4,11404.522749822,68427.13649893,13.68679733,0,0
0x878148527561c4dcf6aa4942ed52a619b08ceeec,96,102,0,29,73,671.49326285,68492.312810672,18.842913872,0,0
0x78410338e0d2f9ecb2a47c363593ad89a6edaf6f,2,6,0,4,2,11441.481192922,68648.887157531,13.731153131,0,0
0xc3c13c38f88a5eb9ec009b6256c159811b0461e6,18,28,0,14,14,2456.06438494,68769.802778311,13.755335911,0,0
0x5718db6935c1f3e05fd4dc695eaab29bd27ba94c,11,29,0,11,18,2379.078878486,68993.287476084,14.112959524,0,0
0xa7ed68b2461040cdd3b9f860d4bc74dd2a4972fa,6,11,0,5,6,6298.088897237,69278.977869605,13.857178805,0,0
0x20f64d1df8baea1d93c3b1caf60c70f32ff2a614,3,17,0,8,9,4079.715198646,69355.15837698,13.87241938,0,0
0x8765a7178a202ac18d5cdedbad74669ffba1ce9a,8,0,14,14,0,4963.847389071,69493.863447,13.901553,0,0
0x9a3d49e72ad8b5ca28ef2aa6e63c8042823cf249,2,7,0,1,6,9936.632950201,69556.430651408,13.911425808,0,0
0x53a880be16328babb6e003f0780c626f3297befc,26,41,0,17,24,1696.562167736,69559.048877158,13.913198358,0,0
0xa9bf678676aead6bee4e9770d7132a01708a610b,6845,6915,744,1539,6120,886.447912445,6789304.56141532,1728.027033685,0,0
0xffbfd2e94609adb5605eaca06499c7716d80d978,539,1134,0,504,630,6231.39307754,7066399.74993051,461.235385192,0,0
0xf2666e8c70b7c0589d4d6059ce4abe53b435274f,270,434,350,448,336,9687.110532435,7594694.65742929,1377.904461689,0,0
0x0007448f4ba168e24c35f835eefa1a76587d691d,441,1304,0,497,807,5853.198149084,7632570.38640618,988.67889638,0,0
0x6a93737c30508c6001248e1874e7b99639135ff5,97,290,173,272,191,16987.106190662,7865030.16627662,1463.077909019,1,2
0x2e4240a29cbc5a7adcbb115003653c23b0490ff4,3805,4529,1,2317,2213,1786.860054089,8094476.04502246,64.462245937,0,0
0x858b5421e417c729a64d7584b6798108c44a1f1d,382,1059,1,431,629,7685.587892527,8146723.16607898,832.973847223,0,0
0xcb90d23b10fe7b9f99ac09f1042bc39923d0790c,583,2628,0,1335,1293,3324.239218273,8736100.66562204,1747.395224235,0,0
0xfe731b7ed91c7655b87c062a2a27625aecb0ddd5,124,0,153,63,90,60489.538165299,9254899.33929078,1852.455501979,0,0
0xfcf80133cd4e8d79ddf8125a32980398a0b074d0,77,571,2,197,376,16683.409228603,9559593.48798932,1782.335829525,0,0
0x219d216a30b469335f99078826aa739788038a7e,2974,4162,1,1993,2170,2581.460434371,10746619.7882845,2185.9199163,0,0
0xe664677503436aba26debe80167c1caff1fcc149,5701,6283,0,3127,3156,1760.690788477,11062420.2240039,299.472854618,0,0
0x1c28afdca02c3bfc4e5885543c24fed5baca7d9e,543,2246,1,1064,1183,4953.601453943,11130742.4670107,2211.83318856,0,0
0x2994d39adce9dacaceae81c6276f3821aed626c5,4880,5629,0,2749,2880,1985.106466461,11174164.299707,2353.5247928,0,0
0x67d0a091f1f4c9e6a9b50ce4eaf203c9fc488ca3,755,1035,457,854,638,7559.274060666,11278436.8985141,680.625458097,1,2
0x7b59e607d6fd4b592a6bfbe2ac46ec5427168ade,2364,2118,1281,1666,1733,3426.264178797,11645871.9437308,2312.002890813,1,2
0x3c1d204bbe73e49bfbd46df00eddbde94cff8953,8208,6115,2803,4378,4540,1444.495791803,12882013.4712969,2581.148364066,0,0
0x272518dcd13858462687649facf6befda297e824,1313,1202,943,1060,1085,6190.236732098,13278057.7903492,2652.17294963,0,0
0x02f2f6dede721af35b9e5f4c362078a87d421fa0,3394,4674,0,2601,2073,2969.463906324,13879274.2981589,1779.286767493,0,0
0x31a08c7e927859e7e78ba93241aef80924e09e19,359,762,526,682,606,10891.501543864,14028253.9884968,2799.75360441,0,0
0xc6477e82e5a4e5406d588753abf7f380822897a5,419,790,588,675,703,11166.439067808,15387353.0354388,3078.159633527,0,0
0xd7c235bf38d8e7eddda9e5e6fb6c2f8055cb86fc,2583,3725,0,1913,1812,4171.408513504,15538496.7128033,341.741151295,0,0
0x22e645ccd3902393d6a4ace72be4c25f9f60d334,4184,2470,2111,2281,2300,3482.070238448,15951363.7623312,3188.423736089,0,0
0xefa25f7cd00263fc32f45d89a9c14682bd238ded,30713,31052,0,15527,15525,607.440118835,18862230.5700605,694.210053061,0,0
0x54516ff69a756da5b461d1b4b6bf204710534a0f,7979,8767,0,4362,4405,2482.144531814,21760961.1104117,3011.267313673,0,0
0x566627f87b10271599609ca015b6505e9a07e549,34422,35124,0,17481,17643,619.818000577,21770487.4522628,565.791604437,0,0
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,23855,24421,0,12430,11991,896.883923847,21902802.3042739,1266.106236635,0,0
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,47014,49140,0,24430,24710,1056.695778725,51926030.5665243,5091.062103651,0,0
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,2,2,0,1,1,62.222701566,124.445403131,0.2489111314,0,0
0x921b1a07426b5e79c1d482252e23ddbcb39b2d30,3485,6386,0,3229,3157,3681.970277269,23513062.1906429,4600.194405305,0,0
0xc3239fbac3ecaff2165f5a27089fcf5d94c37fed,6036,6335,0,3167,3168,2380.161094538,15078320.5338995,1710.359863494,0,0
0xc3239fbac3ecaff2165f5a27089fcf5d94c37fed,9555,9887,0,4874,5013,2673.840865742,26436264.6395902,-1296.061944739,0,0
0xc3239fbac3ecaff2165f5a27089fcf5d94c37fed,215135,220506,0,113559,106947,1922.487610811,423920053.109563,2167.536919579,0,0
0xc3239fbac3ecaff2165f5a27089fcf5d94c37fed,294629,305802,0,155878,149924,2192.771541907,670553923.058198,23921.701046764,0,3
0xc3239fbac3ecaff2165f5a27089fcf5d94c37fed,1147124,1242066,0,612433,629633,4247.824956191,5276078952.03583,94385.430519764,0,1
0xc3239fbac3ecaff2165f5a27089fcf5d94c37fed,1389271,1465159,620,738667,727112,4648.350383372,6813454376.58893,29097.048886037,0,1
0xc3239fbac3ecaff2165f5a27089fcf5d94c37fed,72,75,0,36,39,3012.537211614,225940.290871047,-11.296732153,0,0
0xc3550dcd90a66ab80dfd3c896d71058ec9a873f8,6502,9170,3,3766,5407,3514.4369171,32237929.8405601,6012.88743504,0,0
0x4e5ed30e3b4eb39abce3c150f31e180a3ae5806e,441,3028,0,1246,1782,15371.254786527,46544159.4936052,5412.658241585,1,2
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,23855,24421,0,12430,11991,896.883923847,21902802.3042739,1266.106236635,0,0
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,47014,49140,0,24430,24710,1056.695778725,51926030.5665243,5091.062103651,0,0
0xff8850989681b1163cbaf0b0f6b719c1c663dc25,2,2,0,1,1,62.222701566,124.445403131,0.2489111314,0,0
0x5558bbfaa08355cee03e210ab184ee1599f86313,26317,35422,2,20191,15233,1612.738873336,57129661.8490471,8013.642184323,0,0
0x69d378334c5ae8c8e59c520cd987b2b7173fbdad,2208,8955,31,4358,4628,7895.485811519,70948835.5023092,14083.644150098,0,0
0x48ea8f8c8f4ac5bc8f64ab8ccd756cd77d57f817,29900,38289,0,18893,19396,2906.140578639,111273216.615516,22275.073397641,0,0
0xac79d8cf7aa8f0b2a903cfa884bcd8dd6b454a55,47642,52489,11,25583,26917,2157.045793017,113244904.133371,22852.454895927,0,0
0x764f1272d832a0eab42bcf20d1b410243d396359,81288,84743,0,42769,41974,1339.803062469,113538930.922831,-4560.314545524,0,0
0xa53de273dfbf602fb6fa880469b3e5857f34336e,12173,23199,4098,13364,13933,5637.290556313,153881120.315689,30779.132584077,1,2
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,102748,140181,0,69651,70530,1408.461632122,197439560.052437,26177.570390815,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,54496,72188,0,36287,35901,2832.567058214,204477350.798329,18609.577794416,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,93645,123204,0,61618,61586,3433.57210113,423029817.147671,32838.965025929,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,223116,287172,0,145112,142060,3493.659601428,1003281215.06122,61835.617826763,0,3
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,214864,281750,0,141350,140400,3909.873342722,1101606814.31181,88631.001915656,0,3
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,102748,140181,0,69651,70530,1408.461632122,197439560.052437,26177.570390815,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,54496,72188,0,36287,35901,2832.567058214,204477350.798329,18609.577794416,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,93645,123204,0,61618,61586,3433.57210113,423029817.147671,32838.965025929,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,223116,287172,0,145112,142060,3493.659601428,1003281215.06122,61835.617826763,0,3
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,214864,281750,0,141350,140400,3909.873342722,1101606814.31181,88631.001915656,0,3
0x8abaa343ecf1a3dfea627fd3f576d36e4fde3875,93277,113808,4,54320,59492,3314.675699304,377249870.689203,75655.106251045,0,3
0xc501d30c8eb1ff0480e3dba88d4b0b5b86b88554,74395,110908,9,54926,55991,3452.723923762,382965779.451867,-18403.548292333,0,0
0xc8e137b85215088f283cf315582ec596a2b0fb26,125071,141994,0,72133,69861,2731.486488765,387854692.485728,5741.11015236,0,0
0x9a9794202d413a39e41c79fe001b4727d6d916ce,175927,217879,76,107723,110232,2766.643683395,603003824.014293,120200.440213621,0,3
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,102748,140181,0,69651,70530,1408.461632122,197439560.052437,26177.570390815,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,54496,72188,0,36287,35901,2832.567058214,204477350.798329,18609.577794416,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,93645,123204,0,61618,61586,3433.57210113,423029817.147671,32838.965025929,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,223116,287172,0,145112,142060,3493.659601428,1003281215.06122,61835.617826763,0,3
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,214864,281750,0,141350,140400,3909.873342722,1101606814.31181,88631.001915656,0,3
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,102748,140181,0,69651,70530,1408.461632122,197439560.052437,26177.570390815,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,54496,72188,0,36287,35901,2832.567058214,204477350.798329,18609.577794416,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,93645,123204,0,61618,61586,3433.57210113,423029817.147671,32838.965025929,0,0
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,223116,287172,0,145112,142060,3493.659601428,1003281215.06122,61835.617826763,0,3
0x5a7e077320a97d0c6befc88defc92e7f1dbb2757,214864,281750,0,141350,140400,3909.873342722,1101606814.31181,88631.001915656,0,3
0x3b52b52d45c65ba831139fac2802f1cc3c7d519a,281440,349715,22,171404,178333,3422.669281731,1197034086.58482,240054.077600892,0,3
0x9805d2feb2b81c4103be45c5dd16d67ba2308e04,2,2,0,1,1,70.603104254,141.206208509,0.5648805089,0,0
0x0f717c5cf30e23357716bd4a88c561599ade39b3,2,2,0,1,1,71.039288647,142.078577293,0.5683532931,0,0
0x115b87ebba383dcc0557f4dbacd6861facc77a2d,2,2,0,1,1,71.694415683,143.388831366,0.2868313663,0,0
0x78a63f265081d6c60ff1e9461fd24e996164aba1,2,2,0,1,1,71.710912679,143.421825357,0.5737453571,0,0
0x6bb6a41d075f0cf6d423079bc8ca965483d011e3,2,2,0,1,1,72.010024809,144.020049619,0.5761376187,0,0
0x12b34a73aa11cc6dba41d8c706bf3f089401d7bb,2,2,0,1,1,72.085008838,144.170017676,0.5767376755,0,0
0x3aafa02d3c1c1fcd8993a9c8dcffb5ddaa2b9013,2,2,0,1,1,72.458928979,144.917857959,0.5797299588,0,0
0x9b710e5147e05911b9481c17f7d0e94ec52f5647,2,2,0,1,1,72.779172708,145.558345416,0.203814616,0,0
0x5b75608063316a71a4baad5418fb491493d258b0,2,2,0,1,1,72.863999198,145.727998396,0.5829663965,0,0
0x44d870ada850e89b287f50c14567044b055303bf,2,2,0,1,1,73.357081155,146.714162309,0.5869303093,1,2
0x546f88e9a5a2daafe8a628b0d505b60a005ef589,4,4,0,3,1,36.768285513,147.073142051,0.8813660508,0,0
0x19987a44a8406780acaafe0c4e94a802972baec2,1,0,1,1,0,147.10722,147.10722,0.11778,0,0
0x580de601cb836a234c32c12b525c2d5b24ce2ab6,2,2,0,1,1,73.562587371,147.125174743,0.2942547429,0,0
0x55b43be2beb3925fc26e1602100ca71da644d282,2,2,0,1,1,74.187843023,148.375686046,0.296774046,0,0
0x1753e702fc105df9fcc69b0bbc927d54dcbeca3b,2,2,0,1,1,76.071903206,152.143806412,0.3043184125,0,0
0x378114dcd44f4d4e7733721cd94e78dfe11a8b57,2,2,0,1,1,76.622629125,153.245258249,0.1532342492,0,0
0xa41893fec2eaebde0454ae7108e33902f84a7097,5,0,7,0,7,21.947220873,153.630546109,0.6305461092,0,0
0xcdad3f7ed4d7090b5875b7340e6dfbf3076fc11e,2,2,0,1,1,76.990321406,153.980642813,0.5774828126,1,2
0xff0aee40fcf8bf8537d98d545931060bcd67b809,2,2,0,1,1,78.594997061,157.189994121,0.1572201214,0,0
0xf0517e1b8199f9ef9444dda7e6d013b84742c025,1,0,1,0,1,157.837711542,157.837711542,0.1577115423,0,0
0x881d777ade75b2850be1c136471880125acdc270,1,0,1,0,1,159.519391878,159.519391878,0.1593918784,0,0
0x66a6150ccb38d258afd2afaa0cc4a92f111e30a9,2,2,0,1,1,83.595377462,167.190754924,0.1504845239,0,0
0x6c9a48dc6b6ca15966ea5976ff8370ce5b369a51,2,2,0,0,2,85.199521304,170.399042609,0.3960426085,0,0
0x467116290a611d6660f71a16b3df8b816934026d,4,0,4,1,3,42.737884373,170.951537491,0.4033774915,0,0
0xb4b4e327c28d7199727c2ae118fb45716f831a39,1,0,1,0,1,171.624856071,171.624856071,0.05535607121,0,0
0xa6dc595b910767f2d458e4ff3e2370d70f786cf4,2,2,0,1,1,86.527107679,173.054215357,0.6923593575,0,0
0x7b5fc6dee3f2fe1a510a931e966a4309ddb9719d,2,2,0,1,1,87.490589884,174.981179768,0.7000037684,0,0
0x34ac9d9c2340f565ec2b628e51897777bae92ceb,6,6,0,3,3,29.443337647,176.660025881,0.8069826809,0,0
0x1772ed27d999db9731f72c7b24408b0f7027bf9f,2,2,0,1,1,88.341771865,176.683543731,0.4417637307,0,0
0x46250dd58299a52b4a6bc922a3718384be92a9e0,1,1,0,0,1,177.351796359,177.351796359,0.1417963593,0,0
0x46250dd58299a52b4a6bc922a3718384be92a9e0,6,0,18,7,11,768.279608212,13829.032947819,2.825243819,0,0
0xe0cb69d5e21e5220b92e42e7ba0af837dfba627d,2,2,0,1,1,88.99142996,177.982859919,0.2373319192,0,0
0xfc2a04190bb7b87ecb6f60597b3b931d233d1831,2,2,0,1,1,89.423625737,178.847251474,0.2384914743,0,0
0x0e273922c79c3faf5d6f35b8785be019a2bdb9b4,2,2,0,1,1,89.552921784,179.105843568,0.2388355679,0,0
0x6865a57e2718857728e0ba6d34dcabfcb4bc6c96,2,2,0,1,1,89.646468001,179.292936002,0.2390800016,0,0
0xdd9ebf34a3cb691b43d2b5e62a5554022d91183d,2,2,0,1,1,89.827651344,179.655302689,0.7185826885,0,0
0xda73e7d7e56cb12c91d521a63fa9154c90d18812,2,2,0,1,1,90.011943121,180.023886241,0.1125262412,0,0
0xe1db6328b5ac85568b48f0c6c34955fcbd909bc9,2,2,0,1,1,90.734916091,181.469832182,0.2419841816,0,0
0xfc88e13dcc6f651aeada671620516fb8d74722c3,2,2,0,1,1,90.847566121,181.695132242,0.2422842416,0,0
0xa7c2c42e4e5ba592d28b762dfc7489586384baa1,2,2,0,1,1,91.077828467,182.155656935,0.728692935,0,0
0x7c015cdada74eb36aaaebeb34f7a62a5026eea7d,2,2,0,1,1,91.484741148,182.969482297,0.2134862969,0,0
0x3637875931fd3a5051feaf071c582f36b53ff587,3,0,3,2,1,61.985231334,185.955694002,0.302326002,0,0
0xd213f746d52002e3e84517790603018d7fcd2cea,4,4,0,2,2,46.735021829,186.940087314,0.4920553143,1,2
0xb98b22bc7e73aae33f8515860cfba565e9e9a46b,2,2,0,1,1,93.925835587,187.851671174,0.4696711742,0,0
0x0860a74847ec4f3e1dc0cfbab41013eb90f69654,3,3,0,1,2,63.04843188,189.14529564,0.3781036399,0,0
0x66bafc601fda1474b2608f63233b5884f6cc91da,3,3,0,1,2,63.301946482,189.905839447,0.3796314471,0,0
